onset	duration	sample	type	value
0	10	1	classification	BAD
0	10	1	classification	BAD_HeadMotion
0	10	1	trial	n/a
4.75333333333333	n/a	5705	frontpanel trigger	1
4.75333333333333	n/a	5705	UPPT001	1
4.75333333333333	0	5705	Answer	n/a
4.77416666666667	0	5730	LIGHT	n/a
7.75	n/a	9301	frontpanel trigger	4
7.75	n/a	9301	UPPT001	4
7.75	0	9301	gamble	n/a
7.775	0	9331	LIGHT	n/a
10	10	12001	trial	n/a
11.7491666666667	n/a	14100	frontpanel trigger	8
11.7491666666667	n/a	14100	UPPT001	8
11.7491666666667	0	14100	win	n/a
11.76	0	14113	LIGHT	n/a
14.7633333333333	n/a	17717	frontpanel trigger	1
14.7633333333333	n/a	17717	UPPT001	1
14.7633333333333	0	17717	Answer	n/a
14.7775	0	17734	LIGHT	n/a
16.9883333333333	n/a	20387	frontpanel trigger	4
16.9883333333333	n/a	20387	UPPT001	4
16.9883333333333	0	20387	gamble	n/a
17.0133333333333	0	20417	LIGHT	n/a
20	10	24001	trial	n/a
20.9875	n/a	25186	frontpanel trigger	8
20.9875	n/a	25186	UPPT001	8
20.9875	0	25186	win	n/a
20.9966666666667	0	25197	LIGHT	n/a
23.9983333333333	n/a	28799	frontpanel trigger	1
23.9983333333333	n/a	28799	UPPT001	1
23.9983333333333	0	28799	Answer	n/a
24.015	0	28819	LIGHT	n/a
25.8575	n/a	31030	frontpanel trigger	4
25.8575	n/a	31030	UPPT001	4
25.8575	0	31030	gamble	n/a
25.8825	0	31060	LIGHT	n/a
29.8575	n/a	35830	frontpanel trigger	16
29.8575	n/a	35830	UPPT001	16
29.8575	0	35830	lose	n/a
29.8675	0	35842	LIGHT	n/a
30	0	36001	lose	n/a
30	10	36001	trial	n/a
30.0008333333333	0	36002	LIGHT	n/a
31.8483333333333	n/a	38219	frontpanel trigger	32
31.8483333333333	n/a	38219	UPPT001	32
31.8483333333333	0	38219	ratemood	n/a
31.8683333333333	0	38243	LIGHT	n/a
34.8483333333333	n/a	41819	frontpanel trigger	64
34.8483333333333	n/a	41819	UPPT001	64
34.8483333333333	0	41819	slider	n/a
34.8691666666667	0	41844	LIGHT	n/a
40	10	48001	trial	n/a
41.37	n/a	49645	frontpanel trigger	1
41.37	n/a	49645	UPPT001	1
41.37	0	49645	Answer	n/a
41.3883333333333	0	49667	LIGHT	n/a
43.0133333333333	n/a	51617	frontpanel trigger	4
43.0133333333333	n/a	51617	UPPT001	4
43.0133333333333	0	51617	gamble	n/a
43.0391666666667	0	51648	LIGHT	n/a
47.0133333333333	n/a	56417	frontpanel trigger	8
47.0133333333333	n/a	56417	UPPT001	8
47.0133333333333	0	56417	win	n/a
47.0241666666667	0	56430	LIGHT	n/a
50	10	60001	trial	n/a
50.0266666666667	n/a	60033	frontpanel trigger	1
50.0266666666667	n/a	60033	UPPT001	1
50.0266666666667	0	60033	Answer	n/a
50.0416666666667	0	60051	LIGHT	n/a
53.0191666666667	n/a	63624	frontpanel trigger	4
53.0191666666667	n/a	63624	UPPT001	4
53.0191666666667	0	63624	gamble	n/a
53.0425	0	63652	LIGHT	n/a
57.0191666666667	n/a	68424	frontpanel trigger	8
57.0191666666667	n/a	68424	UPPT001	8
57.0191666666667	0	68424	win	n/a
57.0441666666667	0	68454	LIGHT	n/a
59.0091666666667	n/a	70812	frontpanel trigger	32
59.0091666666667	n/a	70812	UPPT001	32
59.0091666666667	0	70812	ratemood	n/a
59.0283333333333	0	70835	LIGHT	n/a
60	10	72001	trial	n/a
62.0083333333333	n/a	74411	frontpanel trigger	64
