onset	duration	sample	type	value
0	10	1	trial	n/a
2.29083333333333	n/a	2750	frontpanel trigger	32
2.29083333333333	n/a	2750	UPPT001	32
2.29083333333333	0	2750	ratemood	n/a
5.29666666666667	n/a	6357	frontpanel trigger	64
5.29666666666667	n/a	6357	UPPT001	64
5.29666666666667	0	6357	slider	n/a
10	10	12001	trial	n/a
10.7883333333333	n/a	12947	frontpanel trigger	1
10.7883333333333	n/a	12947	UPPT001	1
10.7883333333333	0	12947	Answer	n/a
13.7633333333333	n/a	16517	frontpanel trigger	4
13.7633333333333	n/a	16517	UPPT001	4
13.7633333333333	0	16517	gamble	n/a
17.7625	n/a	21316	frontpanel trigger	8
17.7625	n/a	21316	UPPT001	8
17.7625	0	21316	win	n/a
20	10	24001	trial	n/a
20.7833333333333	n/a	24941	frontpanel trigger	1
20.7833333333333	n/a	24941	UPPT001	1
20.7833333333333	0	24941	Answer	n/a
23.7841666666667	n/a	28542	frontpanel trigger	4
23.7841666666667	n/a	28542	UPPT001	4
23.7841666666667	0	28542	gamble	n/a
27.7841666666667	n/a	33342	frontpanel trigger	16
27.7841666666667	n/a	33342	UPPT001	16
27.7841666666667	0	33342	lose	n/a
30	10	36001	trial	n/a
30.7983333333333	n/a	36959	frontpanel trigger	1
30.7983333333333	n/a	36959	UPPT001	1
30.7983333333333	0	36959	Answer	n/a
31.6533333333333	n/a	37985	frontpanel trigger	4
31.6533333333333	n/a	37985	UPPT001	4
31.6533333333333	0	37985	gamble	n/a
35.6533333333333	n/a	42785	frontpanel trigger	8
35.6533333333333	n/a	42785	UPPT001	8
35.6533333333333	0	42785	win	n/a
37.6441666666667	n/a	45174	frontpanel trigger	32
37.6441666666667	n/a	45174	UPPT001	32
37.6441666666667	0	45174	ratemood	n/a
40	10	48001	classification	BAD
40	10	48001	trial	n/a
40.6441666666667	n/a	48774	frontpanel trigger	64
40.6441666666667	n/a	48774	UPPT001	64
40.6441666666667	0	48774	slider	n/a
47.17	n/a	56605	frontpanel trigger	1
47.17	n/a	56605	UPPT001	1
47.17	0	56605	Answer	n/a
48.0766666666667	n/a	57693	frontpanel trigger	2
48.0766666666667	n/a	57693	UPPT001	2
48.0766666666667	0	57693	certain	n/a
50	10	60001	classification	BAD
50	10	60001	trial	n/a
55.0933333333333	n/a	66113	frontpanel trigger	1
55.0933333333333	n/a	66113	UPPT001	1
55.0933333333333	0	66113	Answer	n/a
55.9808333333333	n/a	67178	frontpanel trigger	4
55.9808333333333	n/a	67178	UPPT001	4
55.9808333333333	0	67178	gamble	n/a
59.98	n/a	71977	frontpanel trigger	16
59.98	n/a	71977	UPPT001	16
59.98	0	71977	lose	n/a
60	10	72001	classification	BAD
60	0	72001	lose	n/a
60	10	72001	trial	n/a
61.9708333333333	n/a	74366	frontpanel trigger	32
61.9708333333333	n/a	74366	UPPT001	32
61.9708333333333	0	74366	ratemood	n/a
64.9708333333333	n/a	77966	frontpanel trigger	64
64.9708333333333	n/a	77966	UPPT001	64
64.9708333333333	0	77966	slider	n/a
70	10	84001	trial	n/a
71.4975	n/a	85798	frontpanel trigger	1
71.4975	n/a	85798	UPPT001	1
71.4975	0	85798	Answer	n/a
72.77	n/a	87325	frontpanel trigger	4
72.77	n/a	87325	UPPT001	4
72.77	0	87325	gamble	n/a
76.77	n/a	92125	frontpanel trigger	16
76.77	n/a	92125	UPPT001	16
76.77	0	92125	lose	n/a
79.7841666666667	n/a	95742	frontpanel trigger	1
79.7841666666667	n/a	95742	UPPT001	1
79.7841666666667	0	95742	Answer	n/a
80	10	96001	trial	n/a
80.99	n/a	97189	frontpanel trigger	4
80.99	n/a	97189	UPPT001	4
80.99	0	97189	gamble	n/a
84.99	n/a	101989	frontpanel trigger	16
84.99	n/a	101989	UPPT001	16
84.99	0	101989	lose	n/a
88.0041666666667	n/a	105606	frontpanel trigger	1
88.0041666666667	n/a	105606	UPPT001	1
88.0041666666667	0	105606	Answer	n/a
89.6441666666667	n/a	107574	frontpanel trigger	4
89.6441666666667	n/a	107574	UPPT001	4
89.6441666666667	0	107574	gamble	n/a
90	10	108001	trial	n/a
93.6441666666667	n/a	112374	frontpanel trigger	8
93.6441666666667	n/a	112374	UPPT001	8
93.6441666666667	0	112374	win	n/a
95.6333333333333	n/a	114761	frontpanel trigger	32
95.6333333333333	n/a	114761	UPPT001	32
95.6333333333333	0	114761	ratemood	n/a
